Proj0,Proj1,Proj2,Proj3,Proj4,ProjTotal,AdjProjTotal,MT,Final,TotalPct,Grade,Quarter,LectureRef,MidtermOutOf,FinalOutOf
0,28,29,18.81,0,75.81,80.81,26.5,12.5,53.15%,D+,2019Spring,A,38,47
0.5,26,13,15,4.9,58.90,75.85,19,21,53.03%,D+,2019Spring,A,38,47
2,27,25,26,20.5,98.50,108.63,17.5,3.5,52.18%,D+,2019Spring,A,38,47
2,27,29,0,0,56.00,57.53,30.5,15,51.78%,F*,2019Spring,A,38,47
2,28,26.79,3.84,4.13,62.76,64.76,22.5,17.5,50.68%,D+,2019Spring,A,38,47
2,29,28.5,28,29,114.50,116.61,11,3.5,50.56%,D+,2019Spring,A,38,47
0,29,28,28,30,115.00,116.76,9.5,1.5,46.22%,D,2019Spring,A,38,47
2,0,15,26,12,53.00,70.42,17,12.5,45.44%,D,2019Spring,A,38,47
2,30,21,10,0,61.00,65.24,29.5,0,43.15%,D-,2019Spring,A,38,47
2,24,30,0,0,54.00,56.30,32.5,0,42.15%,D-,2019Spring,A,38,47
2,18,21,15,0,54.00,66.68,16.5,5,38.59%,D-,2019Spring,A,38,47
2,29,25.5,0,0,54.50,56.61,15,6,34.95%,D-,2019Spring,A,38,47
1.5,25,22,0,0,47.00,53.12,20.5,0,32.69%,F,2019Spring,A,38,47
2,28,29,0,0,57.00,58.15,14.5,0,30.92%,F,2019Spring,A,38,47
0,0,0,0,0,0.00,0.00,20,0,13.16%,F,2019Spring,A,38,47
2,0,0,0,0,0.00,0.00,16,0,12.53%,F,2019Spring,A,38,47
2,0,0,0,0,0.00,0.00,0,0,2.00%,F,2019Spring,A,38,47
2,0,0,0,0,0.00,0.00,0,0,2.00%,F,2019Spring,A,38,47
2,30,29,30,29.5,118.50,118.50,34.5,41,95.53%,A+,2019Spring,B,36,45
2,29,25,30,30,114.00,115.70,32.5,41,93.20%,A+,2019Spring,B,36,45
2,30,30,30,30,120.00,120.00,30,40,92.17%,A,2019Spring,B,36,45
2,30,30,30,29.5,119.50,119.50,30,39.5,91.63%,A,2019Spring,B,36,45
2,29,30,27,29,115.00,116.42,33,37,90.86%,A,2019Spring,B,36,45
2,30,30,30,24.5,114.50,114.50,32,38.5,90.62%,A,2019Spring,B,36,45
2,29,30,30,30,119.00,119.28,31,37,90.42%,A,2019Spring,B,36,45
2,30,27,30,25.5,112.50,112.50,33,38,90.28%,A,2019Spring,B,36,45
2,30,30,30,30,120.00,120.00,29,37.5,89.64%,A,2019Spring,B,36,45
2,30,27,28,29,114.00,115.70,30,38.5,89.63%,A,2019Spring,B,36,45
2,29,28,27,29,113.00,113.00,30,39.5,89.47%,A,2019Spring,B,36,45
2,28,28,29,30,115.00,115.00,28,40,89.11%,A,2019Spring,B,36,45
2,30,28,26,29,113.00,113.00,31.5,37.5,89.04%,A,2019Spring,B,36,45
2,29,26,29,30,114.00,114.00,31.5,36.5,88.64%,A,2019Spring,B,36,45
2,30,30,26,29.5,115.50,116.77,28,38.5,88.60%,A,2019Spring,B,36,45
2,30,27,30,30,117.00,117.00,31.5,35,88.54%,A,2019Spring,B,36,45
2,29,30,26,29.5,114.50,116.06,33,34,88.54%,A,2019Spring,B,36,45
2,30,30,30,30,120.00,120.00,30,35,88.50%,A,2019Spring,B,36,45
2,30,30,28,30,118.00,118.00,33.5,32,88.06%,A,2019Spring,B,36,45
2,29,30,29,29,117.00,117.85,30.5,34.5,87.76%,A,2019Spring,B,36,45
2,26,27,24,28.5,105.50,109.60,30.5,37.5,87.22%,A,2019Spring,B,36,45
2,30,28,29,30,117.00,117.00,27.5,36.5,86.86%,A,2019Spring,B,36,45
2,28,29.4,23,23.5,103.90,108.46,29.5,38,86.51%,A,2019Spring,B,36,45
2,27,28,28,29,112.00,114.26,31,33.5,86.18%,A,2019Spring,B,36,45
2,30,25,28,29.5,112.50,112.50,30,34.5,85.63%,A,2019Spring,B,36,45
2,29,30,30,30,119.00,119.00,26.5,34.5,85.37%,A,2019Spring,B,36,45
2,30,30,29,30,119.00,119.00,25,35.5,85.06%,A,2019Spring,B,36,45
2,30,30,29,30,119.00,119.00,28,32.5,84.94%,A,2019Spring,B,36,45
2,28,26,29,29.5,112.50,114.62,28.5,34,84.93%,A,2019Spring,B,36,45
2,28,27,26,28.71,109.71,112.62,32,31,84.50%,A,2019Spring,B,36,45
2,29,29,29,28.5,115.50,116.77,30.5,30.5,84.47%,A,2019Spring,B,36,45
2,30,30,23.24,28,111.24,111.24,25.5,37.5,84.29%,A,2019Spring,B,36,45
2,25,21.78,26,28.025,100.81,106.24,26.5,38,83.68%,A,2019Spring,B,36,45
2,30,26,25,26,107.00,107.00,29,34,82.74%,A-,2019Spring,B,36,45
2,30,29,29,29.5,117.50,117.50,26,32,82.69%,A-,2019Spring,B,36,45
2,29,29,24,26.95,108.95,108.95,28,33.5,82.33%,A-,2019Spring,B,36,45
2,25,28,27,30,110.00,110.00,24,36.5,82.10%,A-,2019Spring,B,36,45
2,29,30,22.41,29.5,110.91,110.91,31.5,28.5,81.75%,A-,2019Spring,B,36,45
2,29,29.1,22.1,14.455,94.66,94.66,29.5,37.5,81.54%,A-,2019Spring,B,36,45
2,27,29,30,30,116.00,116.00,24,33,81.53%,A-,2019Spring,B,36,45
2,30,30,30,30,120.00,120.00,23,32,81.44%,A-,2019Spring,B,36,45
2,25,27,27,27.5,106.50,110.32,28,31,80.95%,A-,2019Spring,B,36,45
2,29,29,13,25.5,96.50,103.15,29.5,32.5,80.70%,A-,2019Spring,B,36,45
2,27,29,30,30,116.00,116.00,30,26,80.57%,A-,2019Spring,B,36,45
2,29,30,29,29,117.00,117.00,23,31.5,80.07%,A-,2019Spring,B,36,45
2,23,17,25,29.5,94.50,101.72,27,34.5,79.96%,A-,2019Spring,B,36,45
2,28,30,30,26.7,114.70,114.70,24.5,30,79.25%,B+,2019Spring,B,36,45
2,29,28,28,29.5,114.50,114.50,21.5,32.5,78.93%,B+,2019Spring,B,36,45
2,30,30,29,28.5,117.50,117.50,22,30.5,78.81%,B+,2019Spring,B,36,45
2,25,29,30,29.5,113.50,113.50,25.5,29,78.81%,B+,2019Spring,B,36,45
2,30,20,30,30,110.00,110.00,25,30.5,78.39%,B+,2019Spring,B,36,45
2,27,26,17,28.5,98.50,104.59,27,31,78.35%,B+,2019Spring,B,36,45
2,29,30,30,29,118.00,118.00,29,22,77.61%,B+,2019Spring,B,36,45
0,30,23,28,13.5,94.50,94.50,31,33,77.23%,B+,2019Spring,B,36,45
2,28,23,30,28.32,109.32,109.32,22.5,31,76.80%,B,2019Spring,B,36,45
0.5,30,20,26,27.93,103.93,103.93,27.5,30.5,76.61%,B,2019Spring,B,36,45
2,29,29,28,29,115.00,116.42,23.5,26.5,76.56%,B,2019Spring,B,36,45
2,30,30,15,24.5,99.50,99.50,24.5,32.5,76.01%,B,2019Spring,B,36,45
2,20,29,25,12.5,86.50,86.50,29,33.5,75.54%,B,2019Spring,B,36,45
2,27,28,13,29,97.00,103.51,28,26,75.01%,B,2019Spring,B,36,45
2,29,28,29,29.5,115.50,115.50,23.5,24.5,74.79%,B,2019Spring,B,36,45
2,30,25,26,26.04,107.04,107.04,26,25.5,74.44%,B,2019Spring,B,36,45
2,28,30,29,30,117.00,117.85,25,21.5,74.41%,B,2019Spring,B,36,45
2,30,25,24,23,102.00,102.00,26.5,27,74.20%,B,2019Spring,B,36,45
2,28,20.58,22.25,30,100.83,106.26,20,31,74.04%,B,2019Spring,B,36,45
2,6.44,29,25,0,60.44,62.14,32.5,39,73.88%,B,2019Spring,B,36,45
2,28,30,26,27.5,111.50,113.91,19.5,27.5,73.68%,B,2019Spring,B,36,45
2,30,27,30,29,116.00,116.00,21.5,24,73.20%,B-,2019Spring,B,36,45
2,30,28,27,24.5,109.50,109.50,22.5,26,73.19%,B-,2019Spring,B,36,45
0,29.4,30,22,0.11,81.51,81.51,32,32,72.86%,B-,2019Spring,B,36,45
2,29,28,29,25.5,111.50,113.91,22,24,72.85%,B-,2019Spring,B,36,45
2,30,26,27,26.19,109.19,109.19,18,29.5,72.53%,B-,2019Spring,B,36,45
2,26,29,25,29.5,109.50,112.47,19.5,26.5,72.47%,B-,2019Spring,B,36,45
2,29,29,22,29.5,109.50,112.47,20,26,72.45%,B-,2019Spring,B,36,45
2,30,30,29,30,119.00,119.00,19.5,23,72.08%,B-,2019Spring,B,36,45
2,30,28,30,21,109.00,109.00,22.5,24.5,71.93%,B-,2019Spring,B,36,45
2,27,30,27,29.5,113.50,113.50,16,28.5,71.84%,B-,2019Spring,B,36,45
2,25,15,26,25.5,91.50,99.57,21.5,29.5,71.75%,B-,2019Spring,B,36,45
2,0,30,30,30,90.00,90.00,22,33,71.48%,B-,2019Spring,B,36,45
2,30,26,26,22.5,104.50,108.89,15,31,71.45%,B-,2019Spring,B,36,45
2,23,30,17,23.5,93.50,93.50,26,27.5,71.39%,B-,2019Spring,B,36,45
2,27,29,29,28.42,113.42,113.42,22,22,71.22%,B-,2019Spring,B,36,45
2,29,23,0,28.5,80.50,83.19,29.5,28.5,71.12%,B-,2019Spring,B,36,45
2,30,28,26,24.5,108.50,108.50,21,24,70.35%,B-,2019Spring,B,36,45
2,30,25,26,27,108.00,108.00,22.5,22.5,70.13%,B-,2019Spring,B,36,45
2,28,27,28,25,108.00,108.00,18,26.5,69.93%,B-,2019Spring,B,36,45
2,23,25,20,26.5,94.50,101.72,17.5,29,69.33%,C+,2019Spring,B,36,45
2,27,29,4.41,26.39,86.80,88.95,24,28.5,69.22%,C+,2019Spring,B,36,45
2,28,23,27,29.5,107.50,111.04,19.5,22.5,69.05%,C+,2019Spring,B,36,45
2,30,24,24.96,28.5,107.46,107.46,20,23.5,68.94%,C+,2019Spring,B,36,45
2,29,22.8,15,25.74,92.54,92.54,20,29.5,68.37%,C+,2019Spring,B,36,45
2,30,25,29,27.5,111.50,111.50,23.5,16.5,67.59%,C+,2019Spring,B,36,45
2,28,26,30,22.5,106.50,106.50,24.5,17,66.98%,C+,2019Spring,B,36,45
2,30,28,16,27,101.00,101.00,23.5,19.5,66.29%,C,2019Spring,B,36,45
2,30,26,28,24.225,108.23,108.23,20,19.5,66.26%,C,2019Spring,B,36,45
2,29,26,24,23.5,102.50,102.50,17,24.5,65.94%,C,2019Spring,B,36,45
2,28,29,24,21,102.00,107.10,18,21,65.60%,C,2019Spring,B,36,45
2,27,30,15,29.5,101.50,101.50,19,22.5,65.53%,C,2019Spring,B,36,45
2,30,30,28,28.5,116.50,116.50,20,14.5,65.36%,C,2019Spring,B,36,45
2,30,30,23,27.225,110.23,110.23,18.5,18.5,65.16%,C,2019Spring,B,36,45
2,25,30,26,5,86.00,86.00,25,23,64.89%,C,2019Spring,B,36,45
2,29,30,25,28.5,112.50,112.50,17,18,64.51%,C,2019Spring,B,36,45
2,24,30,0,26.95,80.95,83.51,20.5,27.5,64.24%,C,2019Spring,B,36,45
0.5,22.41,28,27,21.16,98.57,104.64,15,24.5,63.76%,P,2019Spring,B,36,45
2,29,25,10,28.5,92.50,94.62,22.5,16.5,61.27%,C-,2019Spring,B,36,45
2,23,25,17,15,80.00,80.00,20.5,24.5,60.87%,C-,2019Spring,B,36,45
2,27,24,5,29,85.00,87.83,24.5,17,60.76%,C-,2019Spring,B,36,45
2,25,23,11,27,86.00,90.25,19,19.5,59.58%,C-,2019Spring,B,36,45
2,28,23,27.16,26.5,104.66,104.66,14.5,14.5,57.59%,C-,2019Spring,B,36,45
2,30,27,15,22,94.00,94.00,17.5,16,57.22%,C-,2019Spring,B,36,45
2,30,26,30,30,116.00,116.00,14,7.5,55.89%,NR,2019Spring,B,36,45
2,29,27,0,0,56.00,57.13,28.5,20.5,55.87%,D+,2019Spring,B,36,45
2,22,24,21,0,67.00,73.51,24.5,16.5,55.62%,D+,2019Spring,B,36,45
2,28,13.26,0,18.43,59.69,68.27,20.5,20.5,54.03%,D+,2019Spring,B,36,45
2,30,28.8,0,0,58.80,58.80,23.5,19.5,52.22%,D+,2019Spring,B,36,45
2,21,28,30,28,107.00,107.00,15.5,0,48.43%,D,2019Spring,B,36,45
2,0,29,0,0,29.00,29.28,23.5,23,44.95%,D,2019Spring,B,36,45
2,28.5,21,0,0,49.50,52.47,19,15,43.69%,D-,2019Spring,B,36,45
2,13,20,0,0,33.00,33.00,17,15.5,36.17%,D-,2019Spring,B,36,45
2,29,30,0,0,59.00,59.28,10.5,0,29.05%,F,2019Spring,B,36,45
2,18,0.14,0,0,18.14,21.54,25,0,26.54%,F,2019Spring,B,36,45
2,15,6,0,0,21.00,25.25,10,10,24.69%,F,2019Spring,B,36,45
0,0,0,0,0,0.00,0.00,22.5,0,15.63%,F,2019Spring,B,36,45
2,0,0,0,0,0.00,0.00,0,0,2.00%,F,2019Spring,B,36,45
0,0,0,0,0,0.00,0.00,0,0,0.00%,F,2019Spring,B,36,45
2,29,29,28,30,116.00,117.25,36,39,94.09%,A+,2019Fall,B,39,43
2,29,29,30,30,118.00,118.62,35,39,93.91%,A+,2019Fall,B,39,43
2,29,30,30,30,119.00,119.20,35,37.5,92.95%,A+,2019Fall,B,39,43
2,25,29,30,30,114.00,115.87,33,40,92.48%,A+,2019Fall,B,39,43
2,29,30,30,30,119.00,119.20,30.5,39,91.22%,A+,2019Fall,B,39,43
2,27,29,28,29,113.00,114.41,33.5,36.5,89.62%,A,2019Fall,B,39,43
2,30,30,30,29.5,119.50,119.50,30.5,36.5,89.40%,A,2019Fall,B,39,43
2,25,30,30,29,114.00,115.21,34.5,35,89.38%,A,2019Fall,B,39,43
2,30,30,30,30,120.00,120.00,31,35.5,89.12%,A,2019Fall,B,39,43
2,27,28,29,29,113.00,115.18,32,36.5,88.92%,A,2019Fall,B,39,43
2,30,29,26,30,115.00,116.56,31.5,36,88.67%,A,2019Fall,B,39,43
2,29,28,27,30,114.00,115.87,31.5,36,88.44%,A,2019Fall,B,39,43
2,26,30,29,30,115.00,115.29,33,35,88.44%,A,2019Fall,B,39,43
2,30,30,28,28.2,116.20,116.20,33,34.5,88.36%,A,2019Fall,B,39,43
2,29,30,29,30,118.00,118.62,31.5,34.5,88.21%,A,2019Fall,B,39,43
2,30,24.75,26,29.5,110.25,113.29,33,35.5,88.16%,A,2019Fall,B,39,43
2,29,30,24,25.4,108.40,108.40,35.5,35.5,88.13%,A,2019Fall,B,39,43
2,29,28,30,29.2,116.20,116.42,33.5,33.5,87.99%,A,2019Fall,B,39,43
2,30,30,30,30,120.00,120.00,29,35.5,87.83%,A,2019Fall,B,39,43
2,30,29,30,30,119.00,119.00,32,33,87.51%,A,2019Fall,B,39,43
2,22,30,30,30,112.00,113.61,33,34.5,87.50%,A,2019Fall,B,39,43
2,29,28,26,30,113.00,113.40,35.5,32.5,87.50%,A,2019Fall,B,39,43
2,29,30,26,30,115.00,116.01,30,35.5,87.14%,A,2019Fall,B,39,43
2,29,30,30,30,119.00,119.20,32.5,32,87.13%,A,2019Fall,B,39,43
2,29,29,26,29,113.00,114.41,32.5,34,87.06%,A,2019Fall,B,39,43
2,30,30,30,30,120.00,120.00,27,36,86.94%,A,2019Fall,B,39,43
2,30,29,30,30,119.00,119.20,31,33,86.93%,A,2019Fall,B,39,43
2,29,29,30,28.5,116.50,117.20,32,33,86.91%,A,2019Fall,B,39,43
2,29,30,29,30,118.00,118.11,34.5,30.5,86.89%,A,2019Fall,B,39,43
2,29,28,29,30,116.00,116.23,31,33,85.94%,A,2019Fall,B,39,43
2,30,30,26,30,116.00,116.00,32,32,85.74%,A,2019Fall,B,39,43
2,30,15,30,30,105.00,105.00,33,35.5,85.40%,A,2019Fall,B,39,43
2,30,24,30,30,114.00,114.34,28.5,35,85.24%,A,2019Fall,B,39,43
2,29,30,29,28.2,116.20,116.42,31,32,85.24%,A,2019Fall,B,39,43
2,29,30,30,30,119.00,119.06,27.5,33.5,85.02%,A,2019Fall,B,39,43
2,30,30,30,29.5,119.50,119.50,29,32,84.98%,A,2019Fall,B,39,43
2,29,23,29,29,110.00,113.12,27.5,36,84.96%,A,2019Fall,B,39,43
2,29,28,27,29.5,113.50,114.81,32.5,31,84.89%,A,2019Fall,B,39,43
2,30,30,28,30,118.00,118.11,32.5,29.5,84.84%,A,2019Fall,B,39,43
2,29,30,27,30,116.00,116.23,31,31.5,84.79%,A,2019Fall,B,39,43
2,27,30,25,30,112.00,114.49,30.5,32.5,84.66%,A,2019Fall,B,39,43
2,28,26,25,24.6,103.60,108.71,31,34.5,84.59%,A,2019Fall,B,39,43
2,25,30,30,30,115.00,115.00,26.5,35,84.18%,A,2019Fall,B,39,43
2,30,30,30,30,120.00,120.00,31.5,28.5,84.06%,A,2019Fall,B,39,43
2,30,27,30,29.9,116.90,116.90,24,36,83.98%,A,2019Fall,B,39,43
2,29,30,28,29.5,116.50,117.20,28.5,32,83.90%,A,2019Fall,B,39,43
2,28,30,30,29.5,117.50,118.28,29,31,83.81%,A,2019Fall,B,39,43
2,29,30,29,29.5,117.50,118.28,29.5,30.5,83.74%,A,2019Fall,B,39,43
0,30,30,30,30,120.00,120.00,27.5,34,83.72%,A,2019Fall,B,39,43
2,29,30,28,28.91,115.91,116.73,27,33,83.54%,A,2019Fall,B,39,43
2,29,30,30,30,119.00,119.06,30.5,29,83.49%,A,2019Fall,B,39,43
2,29,30,25,29.2,113.20,115.32,28.5,32,83.27%,A,2019Fall,B,39,43
2,29,30,30,29,118.00,118.11,28,31,83.11%,A,2019Fall,B,39,43
2,27,30,29,27.7,113.70,114.06,33,28,82.66%,A,2019Fall,B,39,43
2,29,30,30,30,119.00,119.20,29,29,82.58%,A,2019Fall,B,39,43
2,29,30,30,29.5,118.50,118.97,22.5,34.5,82.56%,A,2019Fall,B,39,43
2,30,30,30,26.2,116.20,116.20,31,28.5,82.48%,A,2019Fall,B,39,43
2,28,27,30,28.5,113.50,114.81,27.5,32,82.46%,A,2019Fall,B,39,43
2,30,30,25,29.3,114.30,114.30,24,35,82.35%,A,2019Fall,B,39,43
2,29.4,30,27,16.005,102.41,103.41,32,32.5,81.93%,A-,2019Fall,B,39,43
2,30,30,24,29,113.00,113.40,28.5,31,81.86%,A-,2019Fall,B,39,43
2,29,30,29,29.5,117.50,117.50,27.5,30,81.82%,A-,2019Fall,B,39,43
2,29,29,29,28.5,115.50,116.40,28,30,81.77%,A-,2019Fall,B,39,43
2,30,30,29,28,117.00,117.94,26.5,30.5,81.71%,A-,2019Fall,B,39,43
2,29,30,29,27.3,115.30,115.57,29.5,29,81.69%,A-,2019Fall,B,39,43
2,27,30,23,27.7,107.70,110.17,28.5,32,81.55%,A-,2019Fall,B,39,43
2,29,28,30,29.5,116.50,116.50,27,30.5,81.55%,A-,2019Fall,B,39,43
2,28,30,28,30,116.00,116.00,32,26.5,81.52%,A-,2019Fall,B,39,43
2,30,28,30,25.8,113.80,113.80,29.5,29.5,81.48%,A-,2019Fall,B,39,43
2,30,30,28,29,117.00,117.94,28,28.5,81.13%,A-,2019Fall,B,39,43
2,30,30,30,29.5,119.50,119.50,23.5,31.5,81.07%,A-,2019Fall,B,39,43
2,28,29,30,30,117.00,117.60,28.5,28,80.96%,A-,2019Fall,B,39,43
2,30,29,28,27,114.00,114.00,29,29,80.85%,A-,2019Fall,B,39,43
2,26,26,21,20.832,93.83,101.99,31,32.5,80.81%,A-,2019Fall,B,39,43
2,29,23,28,29,109.00,112.43,28.5,30,80.77%,A-,2019Fall,B,39,43
2,29,28,26,28.2,111.20,113.94,28.5,29,80.51%,A-,2019Fall,B,39,43
2,30,30,28,28.2,116.20,116.20,28.5,28,80.49%,A-,2019Fall,B,39,43
2,29,28,30,28.2,115.20,116.16,28.5,28,80.48%,A-,2019Fall,B,39,43
2,25,26,28,30,109.00,109.00,29,30.5,80.33%,A-,2019Fall,B,39,43
2,24,23,23,29.5,99.50,105.89,24,36,80.31%,A-,2019Fall,B,39,43
2,23,30,29,30,112.00,112.00,25,32.5,80.30%,A-,2019Fall,B,39,43
2,29,29.7,28,30,116.70,116.89,29.5,26.5,80.21%,A-,2019Fall,B,39,43
2,30,30,25,29,114.00,115.21,25.5,30.5,80.16%,A-,2019Fall,B,39,43
2,29,24.96,22,22.695,98.66,99.88,28.5,34.5,80.04%,A-,2019Fall,B,39,43
2,28,26,23.76,28.7,106.46,110.68,27,31,79.99%,A-,2019Fall,B,39,43
2,26,30,30,30,116.00,117.25,27,28,79.88%,A-,2019Fall,B,39,43
2,27,30,26,30,113.00,113.40,26,30.5,79.87%,A-,2019Fall,B,39,43
2,30,30,28,29,117.00,117.00,27,28,79.80%,A-,2019Fall,B,39,43
2,25,30,29,29.5,113.50,115.53,29,26.5,79.44%,B+,2019Fall,B,39,43
2,25,26,27,28,106.00,106.80,31,28.5,79.34%,B+,2019Fall,B,39,43
2,30,29,24,21,104.00,104.00,21.5,37.5,79.23%,B+,2019Fall,B,39,43
2,29,29,27,28.2,113.20,115.32,27.5,27.5,79.17%,B+,2019Fall,B,39,43
2,30,30,28,27.5,115.50,115.50,22,32,79.16%,B+,2019Fall,B,39,43
2,25,30,27,29,111.00,111.00,22.5,33.5,79.13%,B+,2019Fall,B,39,43
2,30,30,27,29,116.00,116.00,27,27.5,79.08%,B+,2019Fall,B,39,43
2,30,30,30,30,120.00,120.00,26,26.5,79.00%,B+,2019Fall,B,39,43
2,29,28,25,30,112.00,112.46,24.5,31,78.98%,B+,2019Fall,B,39,43
2,30,27,30,26.7,113.70,113.70,26,29,78.82%,B+,2019Fall,B,39,43
2,29,28,27,29.5,113.50,114.81,24,30,78.68%,B+,2019Fall,B,39,43
2,30,30,27,23.8,110.80,110.80,24.5,31,78.43%,B+,2019Fall,B,39,43
2,30,30,30,29.2,119.20,119.25,29.5,23,78.31%,B+,2019Fall,B,39,43
2,29,22,28,29.5,108.50,112.09,26,29,78.28%,B+,2019Fall,B,39,43
2,27,30,27,29.5,113.50,113.87,31,24,78.25%,B+,2019Fall,B,39,43
2,30,29,30,26.2,115.20,115.20,25.5,28,78.23%,B+,2019Fall,B,39,43
2,30,30,30,29.5,119.50,119.50,19.5,31,78.12%,B+,2019Fall,B,39,43
2,29,28,22,29.9,108.90,112.36,19.5,34,78.05%,B+,2019Fall,B,39,43
2,28,28.42,30,29.5,115.92,115.92,23,29.5,78.02%,B+,2019Fall,B,39,43
2,30,30,29,29.2,118.20,118.20,17.5,33,77.94%,B+,2019Fall,B,39,43
2,25,30,29,29.5,113.50,113.87,27.5,26.5,77.92%,B+,2019Fall,B,39,43
2,30,26,29,25.5,110.50,112.41,24,30,77.88%,B+,2019Fall,B,39,43
2,29,29,28,29.5,115.50,115.50,22,30,77.63%,B+,2019Fall,B,39,43
2,30,30,28,29.5,117.50,117.50,24.5,27,77.59%,B+,2019Fall,B,39,43
2,26,30,29,29.5,114.50,114.50,29.5,24,77.50%,B+,2019Fall,B,39,43
2,30,27,29,30,116.00,116.23,26,26,77.36%,B+,2019Fall,B,39,43
2,29,27,26,29.5,111.50,114.15,21,31,77.30%,B+,2019Fall,B,39,43
2,30,27.72,30,30,117.72,117.72,24.5,26.5,77.28%,B+,2019Fall,B,39,43
2,26,30,24.75,30,110.75,113.63,26.5,26.5,77.20%,B+,2019Fall,B,39,43
2,28.71,28,24,24.384,105.09,109.74,28.5,26.5,77.19%,B+,2019Fall,B,39,43
2,30,29,29,27.55,115.55,115.55,27,25,77.01%,B+,2019Fall,B,39,43
2,28,28,29,30,115.00,115.29,21.5,29.5,76.85%,B+,2019Fall,B,39,43
2,26,30,26,28.5,110.50,113.46,24.5,27.5,76.63%,B+,2019Fall,B,39,43
2,25,28,29,29.5,111.50,111.50,26,27,76.55%,B+,2019Fall,B,39,43
2,28,30,25,28.5,111.50,113.21,23,28.5,76.35%,B+,2019Fall,B,39,43
2,28,30,10.66,27.3,95.96,97.43,27,32,76.34%,B+,2019Fall,B,39,43
2,29,28,26,30,113.00,115.18,24,26.5,76.12%,B+,2019Fall,B,39,43
2,30,30,29,29.9,118.90,118.90,25,24,76.08%,B+,2019Fall,B,39,43
2,29,29,29,28.7,115.70,115.95,23.5,26.5,76.05%,B+,2019Fall,B,39,43
2,30,29,30,29,118.00,118.00,30.5,19.5,75.85%,B+,2019Fall,B,39,43
2,28,20,27,30,105.00,108.02,20,32.5,75.77%,B+,2019Fall,B,39,43
2,30,28,25,26,109.00,109.00,23.5,29,75.65%,B+,2019Fall,B,39,43
2,29,25,29,28.2,111.20,111.20,25,26,75.05%,B,2019Fall,B,39,43
2,29,26,29,28.9,112.90,113.31,21.5,28,75.04%,B,2019Fall,B,39,43
2,30,30,24,29.8,113.80,115.05,21,27.5,74.91%,B,2019Fall,B,39,43
2,30,28,30,30,118.00,118.00,17,29.5,74.87%,B,2019Fall,B,39,43
2,30,30,30,18.4,108.40,109.06,27,25,74.85%,B,2019Fall,B,39,43
2,29,24,24,24.2,101.20,102.28,27.5,27.5,74.82%,B,2019Fall,B,39,43
2,29,30,25,25,109.00,109.63,23,28,74.77%,B,2019Fall,B,39,43
2,24,28,27,26.4,105.40,109.95,24,27,74.76%,B,2019Fall,B,39,43
2,29,30,29,28.5,116.50,117.20,26,22,74.62%,B,2019Fall,B,39,43
2,25,26,28,26.3,105.30,109.88,25,26,74.61%,B,2019Fall,B,39,43
2,29,27,29,30,115.00,115.29,25,23.5,74.49%,B,2019Fall,B,39,43
2,24.3,25.76,30,30,110.06,110.06,26.5,24.5,74.48%,B,2019Fall,B,39,43
2,27,27,28,25.6,107.60,108.31,22,29,74.46%,B,2019Fall,B,39,43
2,27,26,28,29.2,110.20,113.26,23,26,74.45%,B,2019Fall,B,39,43
2,29,25,16,26.5,96.50,101.22,19,34.5,74.40%,B,2019Fall,B,39,43
2,27,26,26,28.2,107.20,107.93,25,26.5,74.34%,B,2019Fall,B,39,43
2,27,28,27,20,102.00,102.00,22.5,31,74.21%,B,2019Fall,B,39,43
2,20,30,25,28.7,103.70,103.70,21,31.5,74.20%,B,2019Fall,B,39,43
2,29,30,26,29,114.00,115.87,23,24.5,74.17%,B,2019Fall,B,39,43
2,28,30,28,29.1,115.10,116.08,18.5,28,74.04%,B,2019Fall,B,39,43
2,23,30,25,28.5,106.50,109.21,25.5,25,73.94%,B,2019Fall,B,39,43
2,30,28.71,28,26.73,113.44,113.44,21.5,26.5,73.93%,B,2019Fall,B,39,43
2,23,30,29,30,112.00,114.49,21.5,26,73.90%,B,2019Fall,B,39,43
2,26,27,28,26,107.00,107.00,23,28,73.90%,B,2019Fall,B,39,43
2,30,24,30,29.5,113.50,113.50,25.5,23,73.83%,B,2019Fall,B,39,43
2,27,28,29,28.5,112.50,114.01,21,26.5,73.80%,B,2019Fall,B,39,43
2,29,30,28,29,116.00,116.00,15.5,30,73.63%,B,2019Fall,B,39,43
1.5,28,29,25,25,107.00,107.00,26.5,25,73.34%,B,2019Fall,B,39,43
2,27,24,30,28,109.00,111.21,24.5,24,73.19%,B,2019Fall,B,39,43
2,28,23,28,27.5,106.50,110.71,27,22,73.09%,B,2019Fall,B,39,43
2,26,26,26,28,106.00,106.80,26,24.5,73.07%,B,2019Fall,B,39,43
2,29,27,27,25.026,108.03,108.71,25,24.5,73.06%,B,2019Fall,B,39,43
2,26,23,25,27.1,101.10,106.99,19.5,29.5,72.80%,B,2019Fall,B,39,43
2,29,26,28,29.2,112.20,114.63,24.5,22,72.80%,B,2019Fall,B,39,43
2,24,25,26.73,29.4,105.13,105.98,23.5,26.5,72.73%,B,2019Fall,B,39,43
2,30,24,27,29.205,110.21,113.26,19,27,72.65%,B,2019Fall,B,39,43
2,27,24,24,29.5,104.50,109.33,27,22,72.64%,B,2019Fall,B,39,43
2,29,24,21.34,17.108,91.45,100.35,29,24,72.46%,B,2019Fall,B,39,43
